,80516,80416,80316,80216,80116,73116,73016,72916,72816,72716,72616,72516,72416,72316,72216,72116,72016,71916,71816,71716,71616,71516,71416,71316,71216,71116,71016,70916,70816,70716,70616,70516,70416,70316,70216,70116,63016,62916,62816,62716,62616,62516,62416,62316,62216,62116,62016,61916,61816
disney magic kingdoms,160392,-1,159526,159037,-1,-1,-1,155041,154625,-1,153874,153570,-1,-1,152301,151882,151399,151064,150581,-1,-1,149020,-1,146842,145499,144115,-1,-1,139463,-1,137828,137371,136787,136496,135651,-1,-1,-1,131523,131010,-1,-1,129315,128922,128458,127929,127216,-1,126165
infinity slots,131179,-1,130535,130081,-1,-1,-1,128917,128643,-1,128046,127727,-1,-1,126475,126240,126018,125789,125517,-1,-1,124697,-1,124159,123838,123490,-1,-1,122056,-1,121611,121302,120936,120849,120310,-1,-1,-1,118518,118169,-1,-1,116471,116078,115633,115250,114888,-1,114301
dragon blaze,173638,-1,173312,173144,-1,-1,-1,171800,171612,-1,171400,171345,-1,-1,171141,171065,171026,170986,170908,-1,-1,170784,-1,170639,170542,170430,-1,-1,170137,-1,170097,169942,169644,169613,169541,-1,-1,-1,169358,169325,-1,-1,169177,169130,169098,169066,169015,-1,168936
march of empires,97358,-1,97125,97016,-1,-1,-1,96186,95770,-1,94251,93558,-1,-1,91586,91162,91022,90875,90777,-1,-1,90298,-1,89581,89403,89263,-1,-1,88757,-1,88473,88211,87851,87663,87052,-1,-1,-1,85722,85587,-1,-1,84541,84428,84334,84176,84007,-1,83776
csr classics,763432,-1,762949,762723,-1,-1,-1,761349,761024,-1,760477,760196,-1,-1,759160,758678,758287,757944,757499,-1,-1,756390,-1,755641,755209,754768,-1,-1,753277,-1,752318,751735,751147,750897,750080,-1,-1,-1,747719,747305,-1,-1,745669,745346,744983,744711,744284,-1,743793
pokmon shuffle mobile,181336,-1,180547,180197,-1,-1,-1,177942,177309,-1,176013,175529,-1,-1,173240,172229,171179,170349,169229,-1,-1,165755,-1,163052,162230,161712,-1,-1,160302,-1,159207,158356,157708,157564,157023,-1,-1,-1,155187,154809,-1,-1,151908,150650,150473,150276,150057,-1,149738
the battle cats,107908,-1,107749,107690,-1,-1,-1,107392,107293,-1,107188,107130,-1,-1,106929,106854,106773,106701,106606,-1,-1,106357,-1,106156,105977,105856,-1,-1,105626,-1,105506,105426,105354,105319,105222,-1,-1,-1,104990,104944,-1,-1,104754,104718,104673,104636,104597,-1,104529
party in my dorm,58425,-1,58374,58348,-1,-1,-1,58189,58161,-1,58063,58029,-1,-1,57896,57851,57810,57783,57740,-1,-1,57661,-1,57604,57567,57530,-1,-1,57432,-1,57407,57384,57351,57339,57316,-1,-1,-1,57215,57196,-1,-1,57127,57114,57095,57079,-1,-1,57026
els,-1,-1,57500,57438,-1,-1,-1,57029,-1,-1,56760,56676,-1,-1,56263,56110,55935,55791,55645,-1,-1,55253,-1,55001,54790,54607,-1,-1,53952,-1,53548,53341,53107,53035,52692,-1,-1,-1,51924,51762,-1,-1,50979,50860,50574,50323,50043,-1,49553
shop heroes,50472,-1,50399,50356,-1,-1,-1,49910,49894,-1,49834,49805,-1,-1,49672,49626,49591,49545,49498,-1,-1,49318,-1,49188,49122,49022,-1,-1,48664,-1,47904,47373,46778,46620,45596,-1,-1,-1,44163,44014,-1,-1,43540,43490,43427,43312,43184,-1,43057
tales of link,5498,-1,5484,5480,-1,-1,-1,5444,5441,-1,5429,5419,-1,-1,5395,5389,5381,5370,5366,-1,-1,5333,-1,5313,5296,5290,-1,-1,5219,-1,5132,5071,5060,5054,5029,-1,-1,-1,4939,4934,-1,-1,4849,4841,4838,4812,4792,-1,4773
dh texas poker,529936,-1,529738,529640,-1,-1,-1,529154,529009,-1,528792,528672,-1,-1,528318,528150,528004,527896,527825,-1,-1,527513,-1,527263,527149,527027,-1,-1,526535,-1,526427,526332,526194,526126,525939,-1,-1,-1,525457,525396,-1,-1,524957,524838,524706,524624,524515,-1,524339
jelly blast,652939,-1,651056,650563,-1,-1,-1,647939,647354,-1,646175,645717,-1,-1,643474,642638,641788,641046,639890,-1,-1,637136,-1,633429,631434,630457,-1,-1,627940,-1,625629,624157,622540,621961,619778,-1,-1,-1,614894,614010,-1,-1,609088,607110,604814,602611,599808,-1,598818
galaxy legend,461152,-1,460977,460850,-1,-1,-1,460009,459808,-1,459493,459374,-1,-1,458891,458750,458576,458435,458190,-1,-1,457499,-1,457086,456825,456551,-1,-1,455979,-1,455791,455696,455552,455484,455318,-1,-1,-1,454904,454807,-1,-1,454532,454435,454365,454307,454239,-1,454114
jackpotjoy slots,40538,-1,40452,40402,-1,-1,-1,40146,40090,-1,39988,39945,-1,-1,39786,39726,39686,39644,39597,-1,-1,39560,-1,39545,39535,39530,-1,-1,39481,-1,39497,39485,39483,39484,39470,-1,-1,-1,39437,39429,-1,-1,39399,39392,39376,39364,39356,-1,39348
clash for dawn,49428,-1,49261,49153,-1,-1,-1,48761,48680,-1,48431,48358,-1,-1,47950,47820,47697,47562,47421,-1,-1,47122,-1,46831,46656,46501,-1,-1,45911,-1,45484,44789,44358,44348,44278,-1,-1,-1,44108,44058,-1,-1,43905,43875,43833,43772,43716,-1,43624
dragonvale,285766,-1,285368,285262,-1,-1,-1,284789,284662,-1,284393,284229,-1,-1,283745,283551,283384,283262,283090,-1,-1,282704,-1,282447,282267,282136,-1,-1,281532,-1,281207,281026,280865,280829,280561,-1,-1,-1,279577,279465,-1,-1,279022,278885,278793,278665,278564,-1,278416
my singing monsters,712295,-1,711805,711534,-1,-1,-1,710139,709867,-1,709230,708942,-1,-1,708041,707719,707367,707126,706735,-1,-1,705642,-1,704727,704383,703996,-1,-1,702835,-1,702316,701952,701599,701503,700966,-1,-1,-1,699262,699039,-1,-1,698129,697921,697722,697508,697317,-1,697026
sugar smash,233284,-1,233075,232938,-1,-1,-1,232227,232102,-1,231733,231549,-1,-1,231105,230936,230793,230642,230480,-1,-1,230031,-1,229668,229534,229393,-1,-1,228861,-1,228540,228389,228207,228157,227874,-1,-1,-1,227133,226932,-1,-1,226384,226249,226096,225892,225701,-1,225415
vega conflict,144934,-1,144830,144730,-1,-1,-1,144520,144465,-1,144325,144267,-1,-1,144051,143979,143918,143872,143810,-1,-1,143592,-1,143468,143392,143329,-1,-1,143136,-1,142960,142871,142746,142682,142551,-1,-1,-1,142243,142193,-1,-1,141978,141898,141853,141790,141729,-1,141663
inside out thought bubbles,498300,-1,497887,497640,-1,-1,-1,496494,496162,-1,495540,495256,-1,-1,494251,493894,493569,493271,492866,-1,-1,491784,-1,491170,490776,490430,-1,-1,489311,-1,488672,488289,487917,487748,487027,-1,-1,-1,485301,485063,-1,-1,483834,483530,483257,482928,482586,-1,481992
clash grimm,319,-1,318,316,-1,-1,-1,315,315,-1,-1,-1,-1,-1,306,286,285,280,282,-1,-1,278,-1,282,281,277,-1,-1,270,-1,268,266,266,265,264,-1,-1,-1,263,260,-1,-1,251,247,247,244,239,-1,231
pyramid solitaire saga,829408,-1,829162,829028,-1,-1,-1,828384,828231,-1,827897,827738,-1,-1,827182,826939,826751,826604,826379,-1,-1,825826,-1,825471,825295,825093,-1,-1,824466,-1,824130,823944,823759,823717,823432,-1,-1,-1,822637,822445,-1,-1,821782,821573,821360,821181,820920,-1,820667
dungeon boss,164142,-1,163985,163898,-1,-1,-1,163461,163365,-1,163116,162995,-1,-1,162683,162552,162465,162359,162250,-1,-1,161952,-1,161762,161651,161527,-1,-1,161051,-1,160855,160706,160584,160542,160329,-1,-1,-1,159712,159608,-1,-1,159072,158990,158875,158773,158663,-1,158470
frozen free fall,1390226,-1,1389613,1389402,-1,-1,-1,1388038,1387752,-1,1387073,1386797,-1,-1,1385557,1385044,1384588,1384203,1383731,-1,-1,1382422,-1,1381471,1380997,1380482,-1,-1,1378962,-1,1377356,1376445,1375617,1375190,1373722,-1,-1,-1,1371099,1370895,-1,-1,1369626,1369316,1369067,1368757,1368309,-1,1367821
dream girlfriend,34867,-1,34821,34789,-1,-1,-1,34600,34569,-1,34504,34482,-1,-1,34396,34331,34272,34230,34174,-1,-1,34019,-1,33919,33851,33795,-1,-1,33586,-1,33487,33422,33375,33361,33264,-1,-1,-1,33033,32990,-1,-1,32806,32773,32728,32667,32626,-1,32547
ace fishing,1244322,-1,1243927,1243715,-1,-1,-1,1242763,1242491,-1,1241984,1241786,-1,-1,1240643,1240140,1239549,1238995,1238279,-1,-1,1236508,-1,1235774,1235360,1235040,-1,-1,1233910,-1,1233300,1233014,1232633,1232487,1231906,-1,-1,-1,1230444,1230187,-1,-1,1229195,1228971,1228776,1228518,1228273,-1,1227809
hot vegas free slot games app!,15351,-1,15184,15121,-1,-1,-1,14762,14668,-1,14491,14407,-1,-1,14109,14008,13900,13798,13686,-1,-1,13302,-1,13096,12939,12822,-1,-1,12399,-1,12121,11973,11809,11770,11529,-1,-1,-1,11001,10848,-1,-1,10285,10133,9963,9824,9669,-1,9496
hungry shark world,388655,-1,386646,385825,-1,-1,-1,380492,379193,-1,376659,375660,-1,-1,370505,368427,366257,364519,362367,-1,-1,355351,-1,351116,349073,347099,-1,-1,340831,-1,337002,335221,332910,331840,328398,-1,-1,-1,318089,316744,-1,-1,308317,306322,304316,302827,301204,-1,298520
csr racing,2193711,-1,2192817,2192273,-1,-1,-1,2189593,2188904,-1,2187785,2187336,-1,-1,2185713,2185094,2184574,2184208,2183603,-1,-1,2181777,-1,2180671,2180052,2179391,-1,-1,2176765,-1,2175344,2174404,2173382,2173131,2171621,-1,-1,-1,2167575,2166808,-1,-1,2163177,2162305,2161414,2160429,2159673,-1,2158657
rival kingdoms,139005,-1,138939,138900,-1,-1,-1,138741,138722,-1,138607,138548,-1,-1,138273,138067,137810,137637,137366,-1,-1,136600,-1,136363,136319,136266,-1,-1,136094,-1,136029,136001,135958,135952,135894,-1,-1,-1,135734,135716,-1,-1,135595,135563,135500,135479,135434,-1,135386
magic,35193,-1,35084,35030,-1,-1,-1,34780,34732,-1,34460,34418,-1,-1,34270,34221,34184,34138,34065,-1,-1,33890,-1,33645,33576,33494,-1,-1,33139,-1,32716,32641,32539,32508,32394,-1,-1,-1,31731,31677,-1,-1,31421,31349,31269,31226,31160,-1,31048
heavenstrike rivals,39484,-1,39469,39456,-1,-1,-1,39403,39392,-1,39370,39350,-1,-1,39284,39266,39245,39235,39224,-1,-1,39160,-1,39119,-1,-1,-1,-1,38976,-1,38916,38895,38867,38849,38796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
smurfs' village,849147,-1,848897,848841,-1,-1,-1,848473,848368,-1,848174,848063,-1,-1,847491,847213,846933,846822,846523,-1,-1,845729,-1,845313,845121,844964,-1,-1,844285,-1,843974,843799,843630,843522,843237,-1,-1,-1,842458,842358,-1,-1,841741,841577,841398,841207,-1,-1,-1
dungeon rush,22037,-1,22010,21993,-1,-1,-1,21911,21894,-1,21849,21835,-1,-1,21777,21753,21736,21722,21713,-1,-1,21650,-1,21601,21569,21540,-1,-1,21435,-1,21214,21066,20903,20816,20555,-1,-1,-1,20169,20154,-1,-1,20093,20076,20064,20050,20043,-1,20031
z war,-1,-1,49732,49729,-1,-1,-1,49568,49528,-1,49453,49416,-1,-1,49249,49182,49128,49085,49026,-1,-1,48889,-1,48801,48738,48690,-1,-1,48524,-1,48414,48352,48278,48263,48180,-1,-1,-1,48025,47987,-1,-1,47794,47759,47716,47670,47616,-1,47521
pokerstars poker,234826,-1,234720,234643,-1,-1,-1,234332,234258,-1,234124,234058,-1,-1,233810,233735,233661,233593,233487,-1,-1,233217,-1,232910,232588,232469,-1,-1,232264,-1,232137,232071,232000,231978,231887,-1,-1,-1,231630,231581,-1,-1,231390,231337,231274,231222,231140,-1,231035
cooking dash 2016,304261,-1,303937,303750,-1,-1,-1,302883,302663,-1,302216,301968,-1,-1,301053,300624,300284,300045,299761,-1,-1,299031,-1,298454,297958,297365,-1,-1,296620,-1,296245,296017,295787,295646,295331,-1,-1,-1,294350,294185,-1,-1,293315,292948,292436,291792,291090,-1,290156
bejeweled blitz,204709,-1,204651,204611,-1,-1,-1,204516,204492,-1,204414,204386,-1,-1,204291,204226,204155,204109,204082,-1,-1,204010,-1,203956,203926,203907,-1,-1,203786,-1,203701,203625,203559,203516,203477,-1,-1,-1,203352,203340,-1,-1,203249,203227,203202,203184,203162,-1,203136
slot galaxy,-1,-1,-1,-1,-1,-1,-1,136851,136844,-1,136836,136833,-1,-1,136834,136820,136816,136815,136803,-1,-1,136806,-1,136798,136777,136766,-1,-1,136714,-1,136745,136733,136732,136732,136719,-1,-1,-1,136695,136682,-1,-1,136641,136621,136614,136585,136574,-1,136563
hidden citymystery,85069,-1,84314,83877,-1,-1,-1,82136,81742,-1,80930,80507,-1,-1,78945,78580,78157,77823,77281,-1,-1,75781,-1,75115,74659,74242,-1,-1,72799,-1,71984,71544,71119,71010,70288,-1,-1,-1,68606,68266,-1,-1,66791,66371,65844,65375,64627,-1,63804
plants vs. zombies 2,448071,-1,447588,447319,-1,-1,-1,446104,445749,-1,445034,444807,-1,-1,443862,443593,443341,443190,442856,-1,-1,442051,-1,441473,441172,440855,-1,-1,439938,-1,439451,439149,438886,438856,438492,-1,-1,-1,437297,437060,-1,-1,436044,435665,435233,434553,434294,-1,433905
modern war by gree,106771,-1,106778,106787,-1,-1,-1,106778,106733,-1,106437,106226,-1,-1,105401,105172,105171,105177,105177,-1,-1,105171,-1,105175,105166,105160,-1,-1,105116,-1,105131,105125,105125,105122,105110,-1,-1,-1,105090,105080,-1,-1,105066,105056,105047,105045,105042,-1,105036
disney magical dice,49958,-1,49826,49779,-1,-1,-1,49453,49381,-1,49242,49191,-1,-1,-1,48716,48594,48518,48361,-1,-1,47836,-1,47582,47419,47254,-1,-1,46743,-1,46484,46321,46165,46078,45772,-1,-1,-1,45001,44851,-1,-1,44174,44055,43900,43754,43591,-1,43303
age of ishtaria,70465,-1,70100,69855,-1,-1,-1,68910,68677,-1,68198,67983,-1,-1,67596,67522,67437,67361,67285,-1,-1,67063,-1,66896,66815,66739,-1,-1,66319,-1,66227,66114,66018,65976,65807,-1,-1,-1,65402,65302,-1,-1,64977,64900,64828,64763,64715,-1,64610
bloons td 5,142858,-1,142727,142665,-1,-1,-1,142212,142134,-1,142037,142006,-1,-1,141863,141810,141757,141716,141664,-1,-1,141515,-1,141385,141344,141281,-1,-1,141113,-1,140996,140955,140896,140869,140766,-1,-1,-1,140527,140482,-1,-1,140267,140226,140190,140161,140129,-1,140074
spellstone,70286,-1,70209,70174,-1,-1,-1,70023,69998,-1,69929,69886,-1,-1,69753,69706,69667,69631,69582,-1,-1,69473,-1,69359,69317,69270,-1,-1,69070,-1,68907,68833,68759,68738,68639,-1,-1,-1,68358,68319,-1,-1,68133,68082,68020,67961,67885,-1,67785
league of defenders,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6106,6057,6015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5468,5426,-1,-1,5239,5210,5167,5104,-1,-1,4980
fafafa,94684,-1,94202,94020,-1,-1,-1,92969,92662,-1,92304,92175,-1,-1,91540,91319,91174,90985,90782,-1,-1,90137,-1,89698,89471,89249,-1,-1,88466,-1,88226,87984,87758,87647,87254,-1,-1,-1,86138,85974,-1,-1,85354,85209,85016,84824,-1,-1,84276
tap tycoon,122890,-1,122572,122365,-1,-1,-1,121232,120984,-1,120548,120294,-1,-1,119099,118577,118010,117585,117043,-1,-1,115621,-1,114514,113994,113447,-1,-1,111577,-1,110591,110077,109517,109241,108420,-1,-1,-1,106503,106281,-1,-1,104821,104494,104225,103872,103454,-1,102777
bingo 90 live hd +free slots,2289,-1,2282,2280,-1,-1,-1,2268,2267,-1,2266,2265,-1,-1,2258,2256,2255,-1,-1,-1,-1,-1,-1,-1,-1,2249,-1,-1,2245,-1,2241,2240,2240,2240,2239,-1,-1,-1,2234,2233,-1,-1,2231,2229,2226,2226,2226,-1,2226
subway surfers,19975532,-1,19952204,19944661,-1,-1,-1,19908809,19900508,-1,19884570,19878058,-1,-1,19849993,19840395,19831078,19823409,19812261,-1,-1,19781800,-1,19762257,19752112,19742090,-1,-1,19709015,-1,19686577,19672832,19661383,19656505,19642482,-1,-1,-1,19599740,19593135,-1,-1,19549779,19532255,19522377,19514523,-1,-1,19492412
mmx hill climb,79161,-1,78843,78717,-1,-1,-1,77997,77839,-1,77462,77276,-1,-1,76335,75955,75592,75333,74906,-1,-1,73675,-1,72994,72605,72223,-1,-1,-1,-1,-1,69633,69186,69041,68167,-1,-1,-1,66056,65590,-1,-1,63739,63242,62607,61934,-1,-1,59835
slots favorites,48231,-1,48165,48153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47507,47463,47404,47336,-1,-1,-1,-1,47006,46921,46828,-1,-1,46638,-1,46503,46450,46392,46356,46248,-1,-1,-1,46043,46009,-1,-1,45796,45743,45654,45564,-1,-1,45322
super fleets,2974,-1,2957,2955,-1,-1,-1,2921,2905,-1,2895,2895,-1,-1,2889,2884,2879,2876,2861,-1,-1,2842,-1,2822,2811,2800,-1,-1,2764,-1,2748,2738,2724,2722,2709,-1,-1,-1,2661,2651,-1,-1,2622,2613,2606,2601,2585,-1,2576
king of thieves,751157,-1,746951,746417,-1,-1,-1,743652,742972,-1,741669,741056,-1,-1,738831,738074,737233,736614,735652,-1,-1,733341,-1,731751,730945,730286,-1,-1,727306,-1,725780,724910,723945,723670,721845,-1,-1,-1,710130,708362,-1,-1,692283,690514,689843,689171,688538,-1,687407
crusaders quest,404957,-1,404703,404531,-1,-1,-1,403950,403806,-1,403574,403408,-1,-1,402911,402698,402430,402286,402041,-1,-1,401405,-1,400746,400564,400393,-1,-1,399605,-1,399466,399266,399047,398934,398712,-1,-1,-1,398022,397898,-1,-1,397260,397122,396975,396881,396710,-1,396485
golf star,418481,-1,418368,418334,-1,-1,-1,418055,417982,-1,417821,417752,-1,-1,417441,417234,417066,417016,416929,-1,-1,416617,-1,416331,416232,416134,-1,-1,415842,-1,415740,415663,415589,415554,415437,-1,-1,-1,415090,415032,-1,-1,414554,414365,414265,414212,414161,-1,414050
clash of lords,446913,-1,446691,446581,-1,-1,-1,446128,446004,-1,445813,445732,-1,-1,445366,445192,445063,444907,444717,-1,-1,444395,-1,444128,443999,443853,-1,-1,443253,-1,442905,442777,442667,442603,442453,-1,-1,-1,442031,441951,-1,-1,441615,441517,441403,441306,441185,-1,441031
king's empire,204336,-1,204291,204256,-1,-1,-1,204132,204126,-1,204053,204010,-1,-1,203901,203851,203801,203762,203710,-1,-1,203592,-1,203511,203451,203391,-1,-1,203217,-1,203185,203142,203089,203071,203017,-1,-1,-1,202779,202733,-1,-1,202509,202459,202398,202355,202279,-1,-1
kritika,733349,-1,733096,732927,-1,-1,-1,732069,731870,-1,731448,731237,-1,-1,730410,730043,729755,729500,729200,-1,-1,728250,-1,727245,725820,725541,-1,-1,724485,-1,724112,723795,723405,723297,722744,-1,-1,-1,721188,720867,-1,-1,719269,718901,718411,717951,717386,-1,716338
sniper 3d assassin,2506968,-1,2498408,2494416,-1,-1,-1,2467587,2459037,-1,2449419,2445632,-1,-1,2428877,2424269,2419869,2416348,2410818,-1,-1,2396495,-1,2387173,2382077,2377338,-1,-1,2363279,-1,2354440,2349284,2343936,2341790,2334964,-1,-1,-1,2318115,2315862,-1,-1,2301772,2298221,2294546,2291622,2287254,-1,2281676
dungeon hunter 5,508616,-1,507720,507177,-1,-1,-1,504254,503757,-1,502451,501710,-1,-1,499106,497880,496108,495721,495151,-1,-1,493624,-1,492489,491847,491262,-1,-1,489157,-1,488177,487591,486928,486723,485688,-1,-1,-1,482755,482278,-1,-1,480258,479766,479226,478677,478118,-1,477182
xs poker,-1,-1,-1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,-1,-1,99,-1,99,99,-1,-1,-1,-1,-1,-1,99,99,-1,-1,99,99,99,99,-1,-1,98
valkyrie crusade,69167,-1,69159,69149,-1,-1,-1,69054,69047,-1,69016,68991,-1,-1,68901,68873,68852,68828,68800,-1,-1,68741,-1,68682,68616,68476,-1,-1,68352,-1,68331,68303,68286,68276,68240,-1,-1,-1,68164,68143,-1,-1,68069,68056,68035,68024,68008,-1,67973
astronest,20498,-1,20445,20410,-1,-1,-1,20208,20168,-1,20063,20007,-1,-1,19761,19612,19361,19115,18685,-1,-1,17753,-1,17595,17545,17506,-1,-1,17345,-1,17257,17173,17098,17061,16935,-1,-1,-1,16692,16635,-1,-1,16440,16395,16348,16275,16215,-1,16151
is-it love? matt,35814,-1,35598,35501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34056,33937,33786,33666,33509,-1,-1,33103,-1,32846,32680,32547,-1,-1,32173,-1,31909,31759,31610,31567,-1,-1,-1,-1,-1,-1,-1,-1,30238,30158,30053,29943,-1,-1,29659
star girl fashioncocoppa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63714,63569,63400,-1,-1,62904,-1,62675,62571,62435,62371,62187,-1,-1,-1,61752,61677,-1,-1,61295,61219,61160,61064,60991,-1,60796
diamond digger saga,1101157,-1,1100871,1100776,-1,-1,-1,1100025,1099830,-1,1099409,1099241,-1,-1,1098489,1098151,1097949,1097788,1097577,-1,-1,1096932,-1,1096546,1096345,1096112,-1,-1,1095392,-1,1095025,1094835,1094595,1094505,1094163,-1,-1,-1,1093206,1093030,-1,-1,1092072,1091877,1091636,1091381,1091120,-1,1090789
willy wonka slots free casino,33786,-1,33354,33138,-1,-1,-1,31897,31615,-1,31025,30803,-1,-1,30052,29872,29662,29445,29188,-1,-1,28412,-1,27816,27514,27203,-1,-1,26066,-1,25457,25050,24681,24571,23844,-1,-1,-1,22432,22363,-1,-1,22078,22014,21931,21842,21728,-1,21586
forsaken world mobile mmorpg,20769,-1,20749,20747,-1,-1,-1,20724,20717,-1,20703,20688,-1,-1,20667,20662,20648,20639,20631,-1,-1,20590,-1,20505,20487,20475,-1,-1,20445,-1,20423,20411,20393,20389,20368,-1,-1,-1,20294,20285,-1,-1,20229,20229,20225,20212,-1,-1,20181
slot bonanza-free casino slots,52882,-1,52863,52858,-1,-1,-1,52804,52793,-1,52777,52768,-1,-1,52730,52711,52695,52689,52694,-1,-1,52662,-1,52640,52628,52618,-1,-1,52563,-1,52593,52577,52546,52543,52507,-1,-1,-1,52454,52442,-1,-1,52375,52341,52301,52266,52249,-1,52238
zombie castaways,88350,-1,87147,86643,-1,-1,-1,83610,82944,-1,81611,81045,-1,-1,77533,76602,75836,75191,74298,-1,-1,71088,-1,68660,67725,66814,-1,-1,63754,-1,61598,60319,58848,58119,56426,-1,-1,-1,50451,48899,-1,-1,41838,39016,34660,30102,25677,-1,18529
mynba2k16,-1,-1,-1,-1,-1,-1,-1,59728,59624,-1,59409,59303,-1,-1,58989,58893,58776,58693,58567,-1,-1,58211,-1,57976,57815,57675,-1,-1,57130,-1,56912,56766,56655,56596,56367,-1,-1,-1,55799,55699,-1,-1,55252,55154,55046,54915,-1,-1,54594
village life,351563,-1,350865,350432,-1,-1,-1,348757,348236,-1,347130,346626,-1,-1,344971,344431,343903,343463,342817,-1,-1,341138,-1,339778,339096,338310,-1,-1,335888,-1,333799,332632,331476,331179,329631,-1,-1,-1,325463,325128,-1,-1,323550,323064,322541,322074,321590,-1,320973
revenge of sultans,8472,-1,8445,8434,-1,-1,-1,8353,8336,-1,8287,8269,-1,-1,8200,8152,8118,8061,7837,-1,-1,7763,-1,7698,7659,7627,-1,-1,7522,-1,7448,7315,6988,6909,6871,-1,-1,-1,6792,6781,-1,-1,6703,6663,6640,6626,6607,-1,6568
water splash,90100,-1,89902,89828,-1,-1,-1,89304,89182,-1,88958,88846,-1,-1,88441,88309,88181,88099,87976,-1,-1,87567,-1,87279,87135,87014,-1,-1,86547,-1,86261,86161,86032,85989,85761,-1,-1,-1,85210,85112,-1,-1,84608,84463,84311,84195,84011,-1,83836
wgt baseball mlb,2238,-1,2229,2226,-1,-1,-1,2196,2186,-1,2178,2172,-1,-1,2135,2111,2097,2092,2083,-1,-1,2047,-1,2019,1999,1987,-1,-1,1945,-1,1916,1893,1875,1868,1841,-1,-1,-1,1776,1765,-1,-1,1698,1680,1664,1644,1622,-1,1603
vainglory,310165,-1,309343,309055,-1,-1,-1,306530,305099,-1,299939,299581,-1,-1,298119,297644,297170,296890,296424,-1,-1,295129,-1,294273,293814,293359,-1,-1,291812,-1,291001,290482,289909,289705,288685,-1,-1,-1,283806,282933,-1,-1,278711,277263,273239,272353,271840,-1,271185
bloons td battles,524399,-1,523709,523318,-1,-1,-1,521345,520952,-1,520301,519875,-1,-1,-1,518452,518067,517808,517431,-1,-1,516351,-1,515677,515254,514875,-1,-1,513540,-1,512762,512316,511872,511714,510659,-1,-1,-1,506920,506417,-1,-1,503786,503324,502852,502424,-1,-1,500367
phantom of the kill,30471,-1,30334,30286,-1,-1,-1,30027,29951,-1,29797,29742,-1,-1,29403,29272,29139,29062,28925,-1,-1,28481,-1,28187,28009,27792,-1,-1,27135,-1,26626,26302,25964,25775,25265,-1,-1,-1,23543,23178,-1,-1,20536,20055,19911,19742,19559,-1,19204
motor world car factory,-1,-1,-1,18394,-1,-1,-1,17922,17820,-1,17633,17554,-1,-1,17172,17027,16874,16760,16582,-1,-1,16254,-1,15954,15779,15605,-1,-1,15141,-1,14832,14699,14524,14434,14150,-1,-1,-1,13558,13463,-1,-1,13037,12955,12881,12823,12733,-1,12612
mahjong treasure quest,29243,-1,28953,28811,-1,-1,-1,28041,27869,-1,27429,27235,-1,-1,25921,25522,25322,25112,24857,-1,-1,23585,-1,22887,22591,22229,-1,-1,20996,-1,19521,18695,17811,17416,16029,-1,-1,-1,13431,13112,-1,-1,11579,11319,11033,10746,10459,-1,10038
war ages,11720,-1,11710,11709,-1,-1,-1,11703,11698,-1,11695,11692,-1,-1,11679,11676,11678,11677,11677,-1,-1,11671,-1,11666,11665,11662,-1,-1,11637,-1,11645,11641,11634,11632,11624,-1,-1,-1,11614,11616,-1,-1,11610,11610,11623,11618,-1,-1,11621
legend of immortal,1243,-1,1241,-1,-1,-1,-1,1227,1228,-1,1225,1225,-1,-1,1214,1213,1210,1206,1205,-1,-1,1196,-1,1183,1169,1161,-1,-1,1137,-1,1124,1114,1106,1103,1098,-1,-1,-1,1072,1065,-1,-1,1044,1042,1041,1033,1024,-1,1014
slots free,155509,-1,155483,155472,-1,-1,-1,155419,155398,-1,155379,155376,-1,-1,155346,155318,155312,155318,57857,-1,-1,57567,-1,155251,155230,155210,-1,-1,155124,-1,155168,56519,56390,56364,155115,-1,-1,-1,155079,155071,-1,-1,155023,155017,155002,154996,-1,-1,154959
heroes of chaos,16678,-1,16605,16582,-1,-1,-1,16355,16308,-1,16205,16152,-1,-1,15935,15869,15772,15710,15645,-1,-1,15467,-1,15334,15228,15122,-1,-1,14778,-1,14625,14514,14386,14335,14160,-1,-1,-1,13142,13067,-1,-1,12765,12690,12583,12510,12413,-1,12215
daily celebrity crossword,100368,-1,100331,100316,-1,-1,-1,100263,100247,-1,100218,100208,-1,-1,100169,100151,100139,100119,100102,-1,-1,100050,-1,100012,99988,99961,-1,-1,99902,-1,99856,99832,99808,99797,99770,-1,-1,-1,99694,99674,-1,-1,99586,99570,99550,99522,99484,-1,99418
